id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,venue,home_team,home_conference,home_points,home_q1,home_q2,home_q3,home_q4,away_team,away_conference,away_points,away_q1,away_q2,away_q3,away_q4
400869102,2016,2,regular,2016-09-10T20:00:00.000Z,false,false,63712,1056,Rose Bowl,UCLA,Pac-12,42,7,21,0,14,UNLV,Mountain West,21,7,7,7,0
400869515,2016,2,regular,2016-09-10T20:00:00.000Z,false,false,27179,4729,Benson Field at Yulman Stadium,Tulane,American Athletic,66,28,21,7,10,Southern,,21,7,0,14,0
400868989,2016,2,regular,2016-09-10T20:00:00.000Z,true,false,156990,4617,Bristol Motor Speedway,Tennessee,SEC,45,0,24,7,14,Virginia Tech,ACC,24,14,0,3,7
400869186,2016,2,regular,2016-09-10T20:00:00.000Z,false,false,0,3601,Aggie Memorial Stadium,New Mexico State,FBS Independents,32,3,12,7,10,New Mexico,Mountain West,31,14,3,7,7
400869100,2016,2,regular,2016-09-10T22:00:00.000Z,false,false,44511,3947,Sun Devil Stadium,Arizona State,Pac-12,68,9,28,14,17,Texas Tech,Big 12,55,14,20,7,14
400869188,2016,2,regular,2016-09-10T22:00:00.000Z,false,false,31817,3660,Bulldog Stadium,Fresno State,Mountain West,31,7,3,0,21,Sacramento State,,3,0,3,0,0
400869106,2016,2,regular,2016-09-10T22:15:00.000Z,false,false,36163,3653,Albertsons Stadium,Boise State,Mountain West,31,14,3,7,7,Washington State,Pac-12,28,0,7,7,14
400869104,2016,2,regular,2016-09-10T22:30:00.000Z,false,false,53774,3626,Autzen Stadium,Oregon,Pac-12,44,13,17,14,0,Virginia,ACC,26,6,0,14,6
400869107,2016,2,regular,2016-09-10T22:30:00.000Z,false,false,42473,3932,Qualcomm Stadium,San Diego State,Mountain West,45,14,17,7,7,California,Pac-12,40,14,7,10,9
400869099,2016,2,regular,2016-09-10T22:45:00.000Z,false,false,45686,3619,Arizona Stadium,Arizona,Pac-12,31,0,3,21,7,Grambling,,21,7,14,0,0
400869189,2016,2,regular,2016-09-10T23:59:00.000Z,false,false,23900,3610,Aloha Stadium,Hawai'i,Mountain West,41,7,7,14,13,UT Martin,,36,10,7,7,12
400869517,2016,3,regular,2016-09-15T19:30:00.000Z,false,true,40015,3854,Nippert Stadium,Cincinnati,American Athletic,16,7,3,0,6,Houston,American Athletic,40,7,3,2,28
400869361,2016,3,regular,2016-09-16T20:00:00.000Z,false,false,27047,3895,Rice Stadium,Rice,Conference USA,10,0,10,0,0,Baylor,Big 12,38,0,21,10,7
400869193,2016,3,regular,2016-09-16T21:00:00.000Z,false,false,21091,3905,Romney Stadium,Utah State,Mountain West,34,17,7,3,7,Arkansas State,Sun Belt,20,0,0,14,6
400869109,2016,3,regular,2016-09-16T21:30:00.000Z,false,false,29035,3604,Alamodome,UT San Antonio,Conference USA,28,14,0,14,0,Arizona State,Pac-12,32,3,9,3,17
400869000,2016,3,regular,2016-09-17T12:00:00.000Z,false,false,101362,3853,Neyland Stadium,Tennessee,SEC,28,7,7,7,7,Ohio,Mid-American,19,6,6,7,0
400869520,2016,3,regular,2016-09-17T12:00:00.000Z,false,false,34448,3805,Liberty Bowl Memorial Stadium,Memphis,American Athletic,43,13,20,3,7,Kansas,Big 12,7,0,7,0,0
400869440,2016,3,regular,2016-09-17T12:00:00.000Z,false,true,55632,3873,Papa John's Cardinal Stadium,Louisville,ACC,63,14,21,14,14,Florida State,ACC,20,3,7,0,10
400869519,2016,3,regular,2016-09-17T12:00:00.000Z,false,false,100420,3632,Beaver Stadium,Penn State,Big Ten,34,14,7,3,10,Temple,American Athletic,27,7,3,7,10
400869438,2016,3,regular,2016-09-17T12:00:00.000Z,false,false,79590,3836,Memorial Stadium,Clemson,ACC,59,31,14,14,0,South Carolina State,,0,0,0,0,0
400869281,2016,3,regular,2016-09-17T12:00:00.000Z,false,false,16384,3700,Doyt Perry Stadium,Bowling Green,Mid-American,21,14,7,0,0,Middle Tennessee,Conference USA,41,14,14,7,6
400869192,2016,3,regular,2016-09-17T12:00:00.000Z,false,false,39680,3754,High Point Solutions Stadium,Rutgers,Big Ten,37,7,21,3,6,New Mexico,Mountain West,28,21,0,0,7
400869657,2016,3,regular,2016-09-17T12:00:00.000Z,false,false,79883,347,Camp Randall Stadium,Wisconsin,Big Ten,23,6,0,7,10,Georgia State,Sun Belt,17,0,0,10,7
400869278,2016,3,regular,2016-09-17T12:00:00.000Z,false,false,24258,3775,Joan C. Edwards Stadium,Marshall,Conference USA,38,21,0,10,7,Akron,Mid-American,65,7,34,7,17
400868889,2016,3,regular,2016-09-17T12:00:00.000Z,false,true,45119,3616,Amon G. Carter Stadium,TCU,Big 12,41,10,14,14,3,Iowa State,Big 12,20,0,7,3,10
400869656,2016,3,regular,2016-09-17T12:00:00.000Z,false,false,0,3793,Kinnick Stadium,Iowa,Big Ten,21,0,14,7,0,North Dakota State,,23,7,0,7,9
400869720,2016,3,regular,2016-09-17T12:00:00.000Z,false,false,34658,3792,Kidd Brewer Stadium,Appalachian State,Sun Belt,10,0,3,7,0,Miami,ACC,45,21,3,14,7
400869001,2016,3,regular,2016-09-17T12:30:00.000Z,false,false,41916,721,Bobby Dodd Stadium at Historic Grant Field,Georgia Tech,ACC,38,14,3,14,7,Vanderbilt,SEC,7,7,0,0,0
400869444,2016,3,regular,2016-09-17T13:30:00.000Z,false,false,31036,3892,Rentschler Field,Connecticut,American Athletic,13,0,3,0,10,Virginia,ACC,10,3,7,0,0
400869523,2016,3,regular,2016-09-17T14:00:00.000Z,false,false,16111,3674,Skelly Field at H. A. Chapman Stadium,Tulsa,American Athletic,58,24,24,10,0,North Carolina A&T,,21,0,0,7,14
400869116,2016,3,regular,2016-09-17T14:00:00.000Z,false,false,28477,3820,Martin Stadium,Washington State,Pac-12,56,7,14,7,28,Idaho,,6,3,0,3,0
400869358,2016,3,regular,2016-09-17T14:30:00.000Z,false,false,50871,3636,Bill Snyder Family Football Stadium,Kansas State,Big 12,63,21,21,7,14,Florida Atlantic,Conference USA,7,0,0,0,7
400869198,2016,3,regular,2016-09-17T15:00:00.000Z,false,false,19922,3786,Kelly/Shorts Stadium,Central Michigan,Mid-American,44,14,14,9,7,UNLV,Mountain West,21,7,14,0,0
400869195,2016,3,regular,2016-09-17T15:00:00.000Z,false,false,19379,3739,Glass Bowl,Toledo,Mid-American,52,14,10,14,14,Fresno State,Mountain West,17,0,0,7,10
400869279,2016,3,regular,2016-09-17T15:00:00.000Z,false,false,10902,3919,Scheumann Stadium,Ball State,Mid-American,41,14,13,7,7,Eastern Kentucky,,14,0,0,0,14
400869443,2016,3,regular,2016-09-17T15:30:00.000Z,false,false,32288,1964,Carrier Dome,Syracuse,ACC,20,17,0,3,0,South Florida,American Athletic,45,0,28,7,10
400869282,2016,3,regular,2016-09-17T15:30:00.000Z,false,false,14265,3696,Dix Stadium,Kent State,Mid-American,27,3,10,7,7,Monmouth,,7,0,0,0,7
400869111,2016,3,regular,2016-09-17T15:30:00.000Z,false,false,110042,3558,Michigan Stadium,Michigan,Big Ten,45,7,17,14,7,Colorado,Pac-12,28,21,0,7,0
400868997,2016,3,regular,2016-09-17T15:30:00.000Z,false,true,66176,3974,Vaught-Hemingway Stadium,Ole Miss,SEC,43,7,17,3,16,Alabama,SEC,48,3,14,17,14
400869437,2016,3,regular,2016-09-17T15:30:00.000Z,false,true,60054,3799,Lane Stadium,Virginia Tech,ACC,49,14,7,21,7,Boston College,ACC,0,0,0,0,0
400868959,2016,3,regular,2016-09-17T15:30:00.000Z,false,false,12202,3985,Warren McGuirk Alumni Stadium,UMass,FBS Independents,21,0,14,7,0,Florida International,Conference USA,13,3,0,10,0
400869113,2016,3,regular,2016-09-17T15:30:00.000Z,false,false,90414,3834,Memorial Stadium,Nebraska,Big Ten,35,7,7,14,7,Oregon,Pac-12,32,8,12,6,6
400869197,2016,3,regular,2016-09-17T15:30:00.000Z,false,false,0,3764,Brigham Field at Huskie Stadium,Northern Illinois,Mid-American,28,0,7,14,7,San Diego State,Mountain West,42,14,14,0,14
400869283,2016,3,regular,2016-09-17T15:30:00.000Z,false,false,19822,3996,Yager Stadium,Miami (OH),Mid-American,24,0,3,14,7,Western Kentucky,Conference USA,31,0,14,10,7
400869441,2016,3,regular,2016-09-17T15:30:00.000Z,false,false,56000,3787,Kenan Memorial Stadium,North Carolina,ACC,56,14,21,14,7,James Madison,,28,21,0,7,0
400869442,2016,3,regular,2016-09-17T15:30:00.000Z,false,false,53514,3646,Boone Pickens Stadium,Oklahoma State,Big 12,45,10,21,7,7,Pittsburgh,ACC,38,10,14,14,0
400869194,2016,3,regular,2016-09-17T16:00:00.000Z,false,false,18781,3984,War Memorial Stadium,Wyoming,Mountain West,45,14,21,10,0,UC Davis,,22,3,6,6,7
400869284,2016,3,regular,2016-09-17T16:00:00.000Z,false,false,40954,3832,Memorial Stadium,Illinois,Big Ten,10,0,7,3,0,Western Michigan,Mid-American,34,14,10,3,7
400868995,2016,3,regular,2016-09-17T16:00:00.000Z,false,false,49669,3683,Commonwealth Stadium,Kentucky,SEC,62,14,21,14,13,New Mexico State,FBS Independents,42,21,14,7,0
400868999,2016,3,regular,2016-09-17T16:00:00.000Z,false,false,80384,3994,Williams-Brice Stadium,South Carolina,SEC,20,17,0,0,3,East Carolina,American Athletic,15,3,3,0,9
400869191,2016,3,regular,2016-09-17T16:00:00.000Z,false,false,26718,3761,Sonny Lubick Field at Hughes Stadium,Colorado State,Mountain West,47,21,17,3,6,Northern Colorado,,21,0,0,14,7
400869114,2016,3,regular,2016-09-17T17:00:00.000Z,false,false,38052,3893,Reser Stadium,Oregon State,Pac-12,37,13,10,14,0,Idaho State,,7,0,0,7,0
400869813,2016,3,regular,2016-09-17T18:00:00.000Z,false,true,25735,3608,Paulson Stadium,Georgia Southern,Sun Belt,23,7,3,6,7,Louisiana Monroe,Sun Belt,21,14,0,0,7
400869360,2016,3,regular,2016-09-17T18:00:00.000Z,false,false,57810,3670,Carter-Finley Stadium,NC State,ACC,49,7,14,14,14,Old Dominion,Conference USA,22,0,3,6,13
400869280,2016,3,regular,2016-09-17T18:00:00.000Z,false,false,15080,4418,Jerry Richardson Stadium,Charlotte,Conference USA,19,0,3,3,13,Eastern Michigan,Mid-American,37,7,10,17,3
400869445,2016,3,regular,2016-09-17T18:30:00.000Z,false,false,25972,3630,BB&T Field,Wake Forest,ACC,38,10,14,14,0,Delaware,,21,7,7,0,7
400869359,2016,3,regular,2016-09-17T19:00:00.000Z,false,false,57515,3784,Jones AT&T Stadium,Texas Tech,Big 12,59,21,14,7,17,Louisiana Tech,Conference USA,45,3,14,14,14
400869362,2016,3,regular,2016-09-17T19:00:00.000Z,false,false,27905,3815,M. M. Roberts Stadium,Southern Mississippi,Conference USA,31,7,10,14,0,Troy,Sun Belt,37,17,7,10,3
400868912,2016,3,regular,2016-09-17T19:00:00.000Z,false,false,37893,3946,Sun Bowl Stadium,UTEP,Conference USA,14,0,0,14,0,Army,FBS Independents,66,3,21,28,14
400868993,2016,3,regular,2016-09-17T19:00:00.000Z,false,true,87175,3785,Jordan-Hare Stadium,Auburn,SEC,16,7,3,0,6,Texas A&M,SEC,29,3,13,3,10
400868996,2016,3,regular,2016-09-17T19:00:00.000Z,false,true,99910,3958,Tiger Stadium,LSU,SEC,23,14,9,0,0,Mississippi State,SEC,20,0,3,3,14
400869518,2016,3,regular,2016-09-17T19:00:00.000Z,false,false,43197,3652,Bright House Networks Stadium,UCF,American Athletic,24,7,0,7,3,Maryland,Big Ten,30,0,10,7,0
400869521,2016,3,regular,2016-09-17T19:00:00.000Z,false,true,21503,4729,Benson Field at Yulman Stadium,Tulane,American Athletic,14,0,7,7,0,Navy,American Athletic,21,0,7,6,8
400869522,2016,3,regular,2016-09-17T19:00:00.000Z,false,false,22127,3735,Gerald J. Ford Stadium,SMU,American Athletic,29,10,3,6,10,Liberty,FBS Independents,14,7,0,7,0
400869814,2016,3,regular,2016-09-17T19:00:00.000Z,false,true,19208,3666,Cajun Field,Louisiana,Sun Belt,28,6,3,13,6,South Alabama,Sun Belt,23,0,7,7,9
400868948,2016,3,regular,2016-09-17T19:30:00.000Z,false,false,80795,3855,Notre Dame Stadium,Notre Dame,FBS Independents,28,7,0,7,14,Michigan State,Big Ten,36,0,15,21,0
400869613,2016,3,regular,2016-09-17T19:30:00.000Z,false,false,87979,3835,Gaylord Family Oklahoma Memorial Stadium,Oklahoma,Big 12,24,7,10,7,0,Ohio State,Big Ten,45,14,21,7,3
400868992,2016,3,regular,2016-09-17T19:30:00.000Z,false,false,72114,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,Arkansas,SEC,42,14,21,7,0,Texas State,Sun Belt,3,0,0,3,0
400868994,2016,3,regular,2016-09-17T19:30:00.000Z,false,false,86848,3634,Ben Hill Griffin Stadium,Florida,SEC,32,5,14,0,13,North Texas,Conference USA,0,0,0,0,0
400868998,2016,3,regular,2016-09-17T19:30:00.000Z,false,true,57098,3838,Faurot Field,Missouri,SEC,27,10,10,7,0,Georgia,SEC,28,7,14,0,7
400869439,2016,3,regular,2016-09-17T20:00:00.000Z,false,false,34464,3911,Ryan Field,Northwestern,Big Ten,24,7,0,10,7,Duke,ACC,13,0,7,0,6
400869115,2016,3,regular,2016-09-17T20:00:00.000Z,false,false,57151,3765,Husky Stadium,Washington,Pac-12,41,14,14,0,13,Portland State,,3,0,0,3,0
400869110,2016,3,regular,2016-09-17T20:00:00.000Z,false,true,48763,3940,Stanford Stadium,Stanford,Pac-12,27,7,10,10,0,USC,Pac-12,10,3,0,7,0
400869196,2016,3,regular,2016-09-17T21:00:00.000Z,false,false,20457,3816,Mackay Stadium,Nevada,Mountain West,38,7,17,7,7,Buffalo,Mid-American,14,0,0,7,7
400868924,2016,3,regular,2016-09-17T22:15:00.000Z,false,false,62904,3801,LaVell Edwards Stadium,BYU,FBS Independents,14,0,0,7,7,UCLA,Pac-12,17,0,10,7,0
400869112,2016,3,regular,2016-09-17T22:30:00.000Z,false,false,16041,3935,Spartan Stadium,San José State,Mountain West,17,3,7,0,7,Utah,Pac-12,34,6,14,7,7
400869117,2016,3,regular,2016-09-17T22:30:00.000Z,false,false,50448,3831,California Memorial Stadium,California,Pac-12,50,14,21,0,15,Texas,Big 12,43,17,16,0,10
400869108,2016,3,regular,2016-09-17T22:45:00.000Z,false,false,50116,3619,Arizona Stadium,Arizona,Pac-12,47,20,14,10,3,Hawai'i,Mountain West,28,7,0,7,14
400869446,2016,4,regular,2016-09-22T19:30:00.000Z,false,true,53932,721,Bobby Dodd Stadium at Historic Grant Field,Georgia Tech,ACC,7,0,0,0,7,Clemson,ACC,26,14,9,0,3
400869201,2016,4,regular,2016-09-23T19:30:00.000Z,false,false,17012,3912,Rynearson Stadium,Eastern Michigan,Mid-American,27,3,14,3,7,Wyoming,Mountain West,24,10,7,0,7
400869524,2016,4,regular,2016-09-23T20:00:00.000Z,false,false,30987,3735,Gerald J. Ford Stadium,SMU,American Athletic,3,3,0,0,0,TCU,Big 12,33,3,3,14,13
400869118,2016,4,regular,2016-09-23T21:00:00.000Z,false,true,46133,587,Rice-Eccles Stadium,Utah,Pac-12,31,7,3,7,14,USC,Pac-12,27,7,10,7,3
400869634,2016,4,regular,2016-09-24T12:00:00.000Z,false,true,44061,3754,High Point Solutions Stadium,Rutgers,Big Ten,7,0,0,0,7,Iowa,Big Ten,14,0,7,0,7
400869002,2016,4,regular,2016-09-24T12:00:00.000Z,false,false,101821,3657,Bryant Denny Stadium,Alabama,SEC,48,21,20,7,0,Kent State,Mid-American,0,0,0,0,0
400869363,2016,4,regular,2016-09-24T12:00:00.000Z,false,false,27786,3806,Lincoln Financial Field,Temple,American Athletic,48,3,28,14,3,Charlotte,Conference USA,20,7,0,7,6
400869204,2016,4,regular,2016-09-24T12:00:00.000Z,false,false,50851,3772,Jack Trice Stadium,Iowa State,Big 12,44,10,13,7,14,San José State,Mountain West,10,3,0,7,0
400869659,2016,4,regular,2016-09-24T12:00:00.000Z,false,true,75505,3936,Spartan Stadium,Michigan State,Big Ten,6,3,3,0,0,Wisconsin,Big Ten,30,7,6,17,0
400869005,2016,4,regular,2016-09-24T12:00:00.000Z,false,true,65843,3974,Vaught-Hemingway Stadium,Ole Miss,SEC,45,17,14,14,0,Georgia,SEC,14,0,0,7,7
400869448,2016,4,regular,2016-09-24T12:00:00.000Z,false,false,0,3886,Raymond James Stadium,South Florida,American Athletic,35,14,0,7,14,Florida State,ACC,55,28,10,7,10
400869200,2016,4,regular,2016-09-24T12:00:00.000Z,false,false,44854,3953,TCF Bank Stadium,Minnesota,Big Ten,31,7,10,7,7,Colorado State,Mountain West,24,7,0,10,7
400869203,2016,4,regular,2016-09-24T12:00:00.000Z,false,false,41607,3907,Ross-Ade Stadium,Purdue,Big Ten,24,0,10,7,7,Nevada,Mountain West,14,7,7,0,0
400869451,2016,4,regular,2016-09-24T12:30:00.000Z,false,false,63712,3799,Lane Stadium,Virginia Tech,ACC,54,14,24,9,7,East Carolina,American Athletic,17,0,0,14,3
400869288,2016,4,regular,2016-09-24T12:30:00.000Z,false,false,35211,3923,Scott Stadium,Virginia,ACC,49,15,13,0,21,Central Michigan,Mid-American,35,0,14,7,14
400869447,2016,4,regular,2016-09-24T13:00:00.000Z,false,false,22728,3615,Alumni Stadium,Boston College,ACC,42,14,14,14,0,Wagner,,10,7,3,0,0
400869450,2016,4,regular,2016-09-24T13:00:00.000Z,false,false,31899,3892,Rentschler Field,Connecticut,American Athletic,24,0,14,3,7,Syracuse,ACC,31,14,3,7,7
400869289,2016,4,regular,2016-09-24T14:00:00.000Z,false,false,22265,3876,Peden Stadium,Ohio,Mid-American,37,14,16,7,0,Gardner-Webb,,21,7,0,7,7
400869292,2016,4,regular,2016-09-24T15:30:00.000Z,false,false,15496,3764,Brigham Field at Huskie Stadium,Northern Illinois,Mid-American,23,0,7,0,16,Western Illinois,,28,14,0,14,0
400869658,2016,4,regular,2016-09-24T15:30:00.000Z,false,true,110319,3558,Michigan Stadium,Michigan,Big Ten,49,14,14,7,14,Penn State,Big Ten,10,0,0,3,7
400869007,2016,4,regular,2016-09-24T15:30:00.000Z,false,true,102455,3853,Neyland Stadium,Tennessee,SEC,38,0,3,14,21,Florida,SEC,28,7,14,0,7
400869291,2016,4,regular,2016-09-24T15:30:00.000Z,false,false,38112,3854,Nippert Stadium,Cincinnati,American Athletic,27,3,7,7,10,Miami (OH),Mid-American,20,7,3,10,0
400869285,2016,4,regular,2016-09-24T15:30:00.000Z,false,false,15381,3768,Summa Field at InfoCision Stadium,Akron,Mid-American,38,0,14,10,14,Appalachian State,Sun Belt,45,10,21,7,7
400869123,2016,4,regular,2016-09-24T15:30:00.000Z,false,false,42846,3893,Reser Stadium,Oregon State,Pac-12,24,7,0,10,7,Boise State,Mountain West,38,14,17,0,7
400868925,2016,4,regular,2016-09-24T15:30:00.000Z,true,false,38207,3719,FedEx Field,West Virginia,Big 12,35,7,14,7,7,BYU,FBS Independents,32,7,6,6,13
400868949,2016,4,regular,2016-09-24T15:30:00.000Z,false,false,80795,3855,Notre Dame Stadium,Notre Dame,FBS Independents,35,14,7,7,7,Duke,ACC,38,14,14,0,10
400868960,2016,4,regular,2016-09-24T15:30:00.000Z,false,false,13074,3738,Gillette Stadium,UMass,FBS Independents,35,7,7,7,14,Mississippi State,SEC,47,3,10,28,6
400869449,2016,4,regular,2016-09-24T15:30:00.000Z,false,true,54500,3787,Kenan Memorial Stadium,North Carolina,ACC,37,0,16,7,14,Pittsburgh,ACC,36,5,14,14,3
400869368,2016,4,regular,2016-09-24T15:30:00.000Z,false,true,20118,3918,Foreman Field,Old Dominion,Conference USA,33,6,7,12,8,UT San Antonio,Conference USA,19,0,7,12,0
400869452,2016,4,regular,2016-09-24T15:30:00.000Z,false,false,45519,3830,Memorial Stadium,Indiana,Big Ten,28,7,0,14,7,Wake Forest,ACC,33,7,14,6,6
400869006,2016,4,regular,2016-09-24T16:00:00.000Z,false,false,53472,3838,Faurot Field,Missouri,SEC,79,30,28,14,7,Delaware State,,0,0,0,0,0
400869009,2016,4,regular,2016-09-24T16:30:00.000Z,false,false,23674,3796,Houchens Industries-L. T. Smith Stadium,Western Kentucky,Conference USA,30,7,7,0,10,Vanderbilt,SEC,31,0,7,7,10
400869202,2016,4,regular,2016-09-24T16:30:00.000Z,false,false,23273,3660,Bulldog Stadium,Fresno State,Mountain West,41,21,10,3,7,Tulsa,American Athletic,48,0,21,7,13
400869122,2016,4,regular,2016-09-24T17:30:00.000Z,false,true,53974,3626,Autzen Stadium,Oregon,Pac-12,38,7,10,21,0,Colorado,Pac-12,41,16,10,7,8
400869003,2016,4,regular,2016-09-24T18:00:00.000Z,false,true,87451,3785,Jordan-Hare Stadium,Auburn,SEC,18,3,6,3,6,LSU,SEC,13,7,0,6,0
400869367,2016,4,regular,2016-09-24T18:00:00.000Z,false,true,20792,3895,Rice Stadium,Rice,Conference USA,35,10,7,3,8,North Texas,Conference USA,42,0,14,7,7
400869286,2016,4,regular,2016-09-24T18:00:00.000Z,false,false,13846,3715,FAU Stadium,Florida Atlantic,Conference USA,27,14,10,0,3,Ball State,Mid-American,31,0,17,7,7
400869364,2016,4,regular,2016-09-24T19:00:00.000Z,false,false,18524,218,FIU Stadium,Florida International,Conference USA,14,7,0,0,7,UCF,American Athletic,53,15,17,14,7
400869525,2016,4,regular,2016-09-24T19:00:00.000Z,false,false,33133,3644,Jim Wacker Field at Bobcat Stadium,Texas State,Sun Belt,3,0,3,0,0,Houston,American Athletic,64,16,27,14,7
400868913,2016,4,regular,2016-09-24T19:00:00.000Z,false,false,19217,3965,UB Stadium,Buffalo,Mid-American,23,0,0,6,14,Army,FBS Independents,20,7,3,10,0
400869816,2016,4,regular,2016-09-24T19:00:00.000Z,false,true,21146,3975,Veterans Memorial Stadium,Troy,Sun Belt,52,7,24,14,7,New Mexico State,FBS Independents,6,0,0,6,0
400869817,2016,4,regular,2016-09-24T19:00:00.000Z,false,false,13086,3797,Ladd Peebles Stadium,South Alabama,Sun Belt,41,7,17,3,7,Nicholls,,40,0,23,3,8
400869290,2016,4,regular,2016-09-24T19:00:00.000Z,false,false,17208,3980,Waldo Stadium,Western Michigan,Mid-American,49,7,28,7,7,Georgia Southern,Sun Belt,31,7,10,7,7
400869365,2016,4,regular,2016-09-24T19:00:00.000Z,false,true,20105,3725,"Johnny Red"""" Floyd Stadium""""",Middle Tennessee,Conference USA,38,7,0,10,21,Louisiana Tech,Conference USA,34,7,13,7,7
400869815,2016,4,regular,2016-09-24T19:00:00.000Z,false,false,0,3625,Centennial Bank Stadium,Arkansas State,Sun Belt,23,16,0,7,0,Central Arkansas,,28,7,6,3,12
400869605,2016,4,regular,2016-09-24T19:10:00.000Z,false,false,51686,3636,Bill Snyder Family Football Stadium,Kansas State,Big 12,35,14,21,,,Missouri State,,0,0,0,,
400869004,2016,4,regular,2016-09-24T19:30:00.000Z,false,true,51702,3683,Commonwealth Stadium,Kentucky,SEC,17,0,3,7,7,South Carolina,SEC,10,0,7,3,0
400869660,2016,4,regular,2016-09-24T19:30:00.000Z,false,true,40284,3911,Ryan Field,Northwestern,Big Ten,13,0,7,6,0,Nebraska,Big Ten,24,0,10,14,0
400868878,2016,4,regular,2016-09-24T19:30:00.000Z,false,true,45373,4727,McLane Stadium,Baylor,Big 12,35,7,14,7,7,Oklahoma State,Big 12,24,7,7,10,0
400869366,2016,4,regular,2016-09-24T20:00:00.000Z,false,false,40592,3775,Joan C. Edwards Stadium,Marshall,Conference USA,28,0,7,0,21,Louisville,ACC,59,7,28,17,7
400869287,2016,4,regular,2016-09-24T20:00:00.000Z,false,false,38713,3805,Liberty Bowl Memorial Stadium,Memphis,American Athletic,77,35,21,14,7,Bowling Green,Mid-American,3,3,0,0,0
400869121,2016,4,regular,2016-09-24T20:00:00.000Z,false,true,70833,1056,Rose Bowl,UCLA,Pac-12,13,7,3,0,3,Stanford,Pac-12,22,3,0,3,16
400869526,2016,4,regular,2016-09-24T20:00:00.000Z,false,false,24253,4729,Benson Field at Yulman Stadium,Tulane,American Athletic,41,0,6,10,0,Louisiana,Sun Belt,39,3,3,3,7
400869369,2016,4,regular,2016-09-24T20:00:00.000Z,false,true,21419,3946,Sun Bowl Stadium,UTEP,Conference USA,7,7,0,0,0,Southern Mississippi,Conference USA,34,3,21,7,3
400869205,2016,4,regular,2016-09-24T21:00:00.000Z,false,false,17229,3914,Sam Boyd Stadium,UNLV,Mountain West,30,0,14,3,10,Idaho,,33,7,10,3,7
400869008,2016,4,regular,2016-09-24T21:00:00.000Z,true,true,67751,3687,AT&T Stadium,Texas A&M,SEC,45,0,17,7,21,Arkansas,SEC,24,7,10,0,7
400869120,2016,4,regular,2016-09-24T22:00:00.000Z,false,true,49295,3947,Sun Devil Stadium,Arizona State,Pac-12,51,3,7,10,31,California,Pac-12,41,7,17,3,14
400869199,2016,4,regular,2016-09-24T22:15:00.000Z,false,true,23104,3905,Romney Stadium,Utah State,Mountain West,20,7,3,0,10,Air Force,Mountain West,27,3,14,0,10
400869119,2016,4,regular,2016-09-24T22:30:00.000Z,false,true,48747,3619,Arizona Stadium,Arizona,Pac-12,28,7,7,0,14,Washington,Pac-12,35,0,14,7,7
400869527,2016,5,regular,2016-09-29T20:00:00.000Z,false,true,40873,4728,John O'Quinn Field at TDECU Stadium,Houston,American Athletic,42,0,28,14,0,Connecticut,American Athletic,14,0,7,0,7
400869598,2016,5,regular,2016-09-29T20:30:00.000Z,false,true,56494,3784,Jones AT&T Stadium,Texas Tech,Big 12,55,14,14,13,14,Kansas,Big 12,19,0,9,10,0
400869124,2016,5,regular,2016-09-30T21:00:00.000Z,false,true,72027,3765,Husky Stadium,Washington,Pac-12,44,13,10,7,14,Stanford,Pac-12,6,0,0,6,0
400868926,2016,5,regular,2016-09-30T22:15:00.000Z,false,false,62230,3801,LaVell Edwards Stadium,BYU,FBS Independents,55,21,0,14,20,Toledo,Mid-American,53,14,7,17,15
400869662,2016,5,regular,2016-10-01T12:00:00.000Z,false,true,67047,3793,Kinnick Stadium,Iowa,Big Ten,31,7,14,3,7,Northwestern,Big Ten,38,10,7,14,7
400869635,2016,5,regular,2016-10-01T12:00:00.000Z,false,true,105830,3861,Ohio Stadium,Ohio State,Big Ten,58,6,24,21,7,Rutgers,Big Ten,0,0,0,0,0
400868879,2016,5,regular,2016-10-01T12:00:00.000Z,false,true,50842,3772,Jack Trice Stadium,Iowa State,Big 12,42,14,14,14,0,Baylor,Big 12,45,7,14,7,17
400869721,2016,5,regular,2016-10-01T12:00:00.000Z,false,true,53047,721,Bobby Dodd Stadium at Historic Grant Field,Georgia Tech,ACC,21,0,14,7,0,Miami,ACC,35,7,21,7,0
400869011,2016,5,regular,2016-10-01T12:00:00.000Z,false,false,46988,3983,War Memorial Stadium,Arkansas,SEC,52,24,0,14,14,Alcorn State,,10,0,7,3,0
400869620,2016,5,regular,2016-10-01T12:00:00.000Z,false,true,53468,3646,Boone Pickens Stadium,Oklahoma State,Big 12,49,16,21,6,6,Texas,Big 12,31,13,12,6,0
400869017,2016,5,regular,2016-10-01T12:00:00.000Z,false,true,30565,3973,Vanderbilt Stadium,Vanderbilt,SEC,6,0,3,3,0,Florida,SEC,13,0,10,0,3
400868950,2016,5,regular,2016-10-01T12:00:00.000Z,true,false,62794,3839,MetLife Stadium,Syracuse,ACC,33,13,14,0,6,Notre Dame,FBS Independents,50,23,10,14,3
400869528,2016,5,regular,2016-10-01T12:00:00.000Z,false,true,46042,3699,Dowdy-Ficklen Stadium,East Carolina,American Athletic,29,0,7,14,8,UCF,American Athletic,47,0,16,7,24
